District,Date,Year,Month,Day,Tmax,Tmin,Rainfall
Aligarh,2023-12-13,2023,12,13,24.85,11.0,0.0
Aligarh,2023-12-14,2023,12,14,24.81,7.22,0.0
Aligarh,2023-12-15,2023,12,15,24.96,9.45,0.0
Aligarh,2023-12-16,2023,12,16,23.99,9.81,0.0
Aligarh,2023-12-17,2023,12,17,24.12,9.26,0.0
Aligarh,2023-12-18,2023,12,18,23.29,7.66,0.0
Aligarh,2023-12-19,2023,12,19,23.99,6.44,0.0
Aligarh,2023-12-20,2023,12,20,21.43,6.03,0.0
Aligarh,2023-12-21,2023,12,21,22.59,7.6,0.0
Aligarh,2023-12-22,2023,12,22,23.34,7.55,0.0
Aligarh,2023-12-23,2023,12,23,23.58,10.02,0.0
Aligarh,2023-12-24,2023,12,24,24.51,10.16,0.0
Aligarh,2023-12-25,2023,12,25,25.2,9.23,0.0
Aligarh,2023-12-26,2023,12,26,24.29,8.8,0.0
Aligarh,2023-12-27,2023,12,27,24.02,11.41,0.0
Aligarh,2023-12-28,2023,12,28,22.27,7.94,0.0
Aligarh,2023-12-29,2023,12,29,22.22,9.57,0.0
Aligarh,2023-12-30,2023,12,30,20.72,9.58,0.0
Aligarh,2023-12-31,2023,12,31,19.17,9.86,0.0
Amritsar,2010-01-01,2010,1,1,22.67,6.32,0.0
Amritsar,2010-01-02,2010,1,2,22.45,8.78,0.0
Amritsar,2010-01-03,2010,1,3,19.69,7.16,3.25
Amritsar,2010-01-04,2010,1,4,18.99,4.41,0.0
Amritsar,2010-01-05,2010,1,5,20.61,3.61,0.0
Amritsar,2010-01-06,2010,1,6,21.87,5.86,0.0
Amritsar,2010-01-07,2010,1,7,21.49,5.49,0.0
Amritsar,2010-01-08,2010,1,8,19.64,5.41,0.0
Amritsar,2010-01-09,2010,1,9,21.06,5.18,0.0
Amritsar,2010-01-10,2010,1,10,22.66,5.91,0.0
Amritsar,2010-01-11,2010,1,11,23.65,5.85,0.0
Amritsar,2010-01-12,2010,1,12,22.15,4.86,0.05
Amritsar,2010-01-13,2010,1,13,15.29,7.21,0.59
Amritsar,2010-01-14,2010,1,14,20.28,4.71,0.0
Amritsar,2010-01-15,2010,1,15,22.65,3.31,0.0
Amritsar,2010-01-16,2010,1,16,23.51,5.38,0.0
Amritsar,2010-01-17,2010,1,17,24.07,8.8,0.0
Amritsar,2010-01-18,2010,1,18,24.2,8.96,0.0
Amritsar,2010-01-19,2010,1,19,24.15,7.67,0.0
Amritsar,2010-01-20,2010,1,20,22.79,6.11,0.0
Amritsar,2010-01-21,2010,1,21,24.01,6.65,0.0
Amritsar,2010-01-22,2010,1,22,23.97,10.8,0.0
Amritsar,2010-01-23,2010,1,23,24.04,8.79,0.0
Amritsar,2010-01-24,2010,1,24,23.85,9.87,0.0
Amritsar,2010-01-25,2010,1,25,24.08,8.9,0.0
Amritsar,2010-01-26,2010,1,26,24.75,8.96,0.0
Amritsar,2010-01-27,2010,1,27,25.47,10.79,0.0
Amritsar,2010-01-28,2010,1,28,25.06,10.3,0.0
Amritsar,2010-01-29,2010,1,29,24.97,9.57,0.2
Amritsar,2010-01-30,2010,1,30,24.57,8.62,0.12
Amritsar,2010-01-31,2010,1,31,23.01,5.99,0.0
Amritsar,2010-02-01,2010,2,1,24.09,9.06,0.0
Amritsar,2010-02-02,2010,2,2,23.8,8.78,0.0
Amritsar,2010-02-03,2010,2,3,24.18,7.83,0.0
Amritsar,2010-02-04,2010,2,4,25.61,8.0,0.0
Amritsar,2010-02-05,2010,2,5,25.99,9.66,0.0
Amritsar,2010-02-06,2010,2,6,26.65,12.92,0.0
Amritsar,2010-02-07,2010,2,7,25.27,13.56,0.03
Amritsar,2010-02-08,2010,2,8,20.4,13.43,6.07
Amritsar,2010-02-09,2010,2,9,21.01,7.34,2.7
Amritsar,2010-02-10,2010,2,10,21.51,4.41,0.0
Amritsar,2010-02-11,2010,2,11,21.64,4.93,0.0
Amritsar,2010-02-12,2010,2,12,23.33,9.56,0.0
Amritsar,2010-02-13,2010,2,13,23.65,9.39,0.0
Amritsar,2010-02-14,2010,2,14,23.85,9.33,0.0
Amritsar,2010-02-15,2010,2,15,24.75,9.28,0.0
Amritsar,2010-02-16,2010,2,16,24.28,8.67,0.0
Amritsar,2010-02-17,2010,2,17,23.05,5.2,0.0
Amritsar,2010-02-18,2010,2,18,25.04,5.62,0.0
Amritsar,2010-02-19,2010,2,19,26.41,9.81,0.0
Amritsar,2010-02-20,2010,2,20,28.44,9.25,0.0
Amritsar,2010-02-21,2010,2,21,30.3,10.54,0.0
Amritsar,2010-02-22,2010,2,22,29.82,11.35,1.28
Amritsar,2010-02-23,2010,2,23,26.94,13.15,0.53
Amritsar,2010-02-24,2010,2,24,28.47,14.27,0.02
Amritsar,2010-02-25,2010,2,25,28.71,13.06,0.01
Amritsar,2010-02-26,2010,2,26,30.39,13.15,0.07
Amritsar,2010-02-27,2010,2,27,32.01,14.3,0.0
Amritsar,2010-02-28,2010,2,28,32.82,15.11,0.04
Amritsar,2010-03-01,2010,3,1,32.13,16.63,0.14
Amritsar,2010-03-02,2010,3,2,32.97,15.64,0.0
Amritsar,2010-03-03,2010,3,3,30.04,16.32,0.0
Amritsar,2010-03-04,2010,3,4,29.09,13.08,1.65
Amritsar,2010-03-05,2010,3,5,30.52,13.31,0.0
Amritsar,2010-03-06,2010,3,6,30.21,13.04,0.0
Amritsar,2010-03-07,2010,3,7,28.4,12.84,0.46
Amritsar,2010-03-08,2010,3,8,29.69,12.15,0.0
Amritsar,2010-03-09,2010,3,9,31.78,14.82,0.0
Amritsar,2010-03-10,2010,3,10,32.76,14.99,0.0
Amritsar,2010-03-11,2010,3,11,33.13,15.32,0.0
Amritsar,2010-03-12,2010,3,12,33.98,17.37,0.0
Amritsar,2010-03-13,2010,3,13,34.8,16.81,0.0
Amritsar,2010-03-14,2010,3,14,35.36,16.11,0.0
Amritsar,2010-03-15,2010,3,15,36.26,16.03,0.0
Amritsar,2010-03-16,2010,3,16,37.77,20.27,0.0
Amritsar,2010-03-17,2010,3,17,36.75,18.55,0.0
Amritsar,2010-03-18,2010,3,18,36.86,19.64,0.0
Amritsar,2010-03-19,2010,3,19,37.89,18.29,0.0
Amritsar,2010-03-20,2010,3,20,39.45,21.3,0.0
Amritsar,2010-03-21,2010,3,21,40.42,22.43,0.0
Amritsar,2010-03-22,2010,3,22,40.46,22.69,0.0
Amritsar,2010-03-23,2010,3,23,40.37,19.75,0.0
Amritsar,2010-03-24,2010,3,24,40.19,23.39,0.0
Amritsar,2010-03-25,2010,3,25,39.21,20.54,0.0
Amritsar,2010-03-26,2010,3,26,39.1,22.15,0.0
Amritsar,2010-03-27,2010,3,27,38.28,21.83,0.0
Amritsar,2010-03-28,2010,3,28,39.04,21.31,0.0
Amritsar,2010-03-29,2010,3,29,40.53,22.29,0.0
Amritsar,2010-03-30,2010,3,30,39.0,23.06,0.0
Amritsar,2010-03-31,2010,3,31,38.67,20.78,0.0
Amritsar,2010-04-01,2010,4,1,38.0,21.45,0.0
Amritsar,2010-04-02,2010,4,2,37.62,19.83,0.01
Amritsar,2010-04-03,2010,4,3,38.46,21.01,0.02
Amritsar,2010-04-04,2010,4,4,38.41,21.71,0.0
Amritsar,2010-04-05,2010,4,5,38.86,22.34,0.0
Amritsar,2010-04-06,2010,4,6,38.79,19.07,0.0
Amritsar,2010-04-07,2010,4,7,40.04,20.64,0.0
Amritsar,2010-04-08,2010,4,8,41.68,23.14,0.0
Amritsar,2010-04-09,2010,4,9,41.83,21.39,0.0
Amritsar,2010-04-10,2010,4,10,42.08,23.45,0.0
Amritsar,2010-04-11,2010,4,11,43.03,26.8,0.0
Amritsar,2010-04-12,2010,4,12,38.39,24.21,0.0
Amritsar,2010-04-13,2010,4,13,41.35,21.57,0.0
Amritsar,2010-04-14,2010,4,14,42.66,22.05,0.0
Amritsar,2010-04-15,2010,4,15,43.77,24.65,0.0
Amritsar,2010-04-16,2010,4,16,44.55,28.58,0.0
Amritsar,2010-04-17,2010,4,17,45.24,27.1,0.0
Amritsar,2010-04-18,2010,4,18,44.33,28.93,0.01
Amritsar,2010-04-19,2010,4,19,43.85,26.4,0.0
Amritsar,2010-04-20,2010,4,20,43.12,25.84,0.0
Amritsar,2010-04-21,2010,4,21,41.17,26.4,0.31
Amritsar,2010-04-22,2010,4,22,38.66,23.62,0.53
Amritsar,2010-04-23,2010,4,23,39.12,22.73,0.0
Amritsar,2010-04-24,2010,4,24,39.69,21.88,0.0
Amritsar,2010-04-25,2010,4,25,41.59,23.4,0.0
Amritsar,2010-04-26,2010,4,26,42.48,24.99,0.0
Amritsar,2010-04-27,2010,4,27,41.17,26.89,0.0
Amritsar,2010-04-28,2010,4,28,42.26,27.74,0.0
Amritsar,2010-04-29,2010,4,29,42.03,26.87,0.0
Amritsar,2010-04-30,2010,4,30,42.06,26.6,0.16
Amritsar,2010-11-01,2010,11,1,30.17,15.36,0.0
Amritsar,2010-11-02,2010,11,2,30.66,17.66,0.0
Amritsar,2010-11-03,2010,11,3,30.79,15.71,0.0
Amritsar,2010-11-04,2010,11,4,30.85,15.14,0.0
Amritsar,2010-11-05,2010,11,5,30.51,14.62,0.0
Amritsar,2010-11-06,2010,11,6,30.72,16.63,0.0
Amritsar,2010-11-07,2010,11,7,30.47,15.22,0.0
Amritsar,2010-11-08,2010,11,8,30.38,17.52,0.0
Amritsar,2010-11-09,2010,11,9,30.22,17.24,0.0
Amritsar,2010-11-10,2010,11,10,29.98,14.48,0.0
Amritsar,2010-11-11,2010,11,11,29.05,14.9,0.0
Amritsar,2010-11-12,2010,11,12,28.06,12.68,0.09
Amritsar,2010-11-13,2010,11,13,28.53,12.41,0.0
Amritsar,2010-11-14,2010,11,14,28.04,11.56,0.0
Amritsar,2010-11-15,2010,11,15,28.98,14.29,0.0
Amritsar,2010-11-16,2010,11,16,28.37,14.57,0.0
Amritsar,2010-11-17,2010,11,17,28.32,16.06,0.0
Amritsar,2010-11-18,2010,11,18,27.36,13.33,0.0
Amritsar,2010-11-19,2010,11,19,26.46,13.49,0.0
Amritsar,2010-11-20,2010,11,20,26.73,12.12,0.0
Amritsar,2010-11-21,2010,11,21,26.14,10.14,0.0
Amritsar,2010-11-22,2010,11,22,26.68,12.81,0.0
Amritsar,2010-11-23,2010,11,23,25.94,12.29,0.0
Amritsar,2010-11-24,2010,11,24,25.73,11.8,0.0
Amritsar,2010-11-25,2010,11,25,26.42,15.23,0.0
Amritsar,2010-11-26,2010,11,26,27.34,11.56,0.0
Amritsar,2010-11-27,2010,11,27,27.08,10.37,0.0
Amritsar,2010-11-28,2010,11,28,25.88,13.07,0.0
Amritsar,2010-11-29,2010,11,29,25.52,12.48,0.0
Amritsar,2010-11-30,2010,11,30,25.5,8.61,0.0
Amritsar,2010-12-01,2010,12,1,24.94,11.65,0.0
Amritsar,2010-12-02,2010,12,2,23.98,8.57,0.0
Amritsar,2010-12-03,2010,12,3,23.78,9.87,0.0
Amritsar,2010-12-04,2010,12,4,22.89,8.83,0.0
Amritsar,2010-12-05,2010,12,5,22.51,10.23,0.0
Amritsar,2010-12-06,2010,12,6,22.65,6.95,0.0
Amritsar,2010-12-07,2010,12,7,22.64,10.43,0.0
Amritsar,2010-12-08,2010,12,8,22.16,8.49,0.0
Amritsar,2010-12-09,2010,12,9,22.35,10.0,0.0
Amritsar,2010-12-10,2010,12,10,21.69,6.9,0.0
Amritsar,2010-12-11,2010,12,11,23.51,10.06,0.0
Amritsar,2010-12-12,2010,12,12,21.77,7.17,0.0
Amritsar,2010-12-13,2010,12,13,22.94,7.45,0.0
Amritsar,2010-12-14,2010,12,14,21.72,9.92,0.0
Amritsar,2010-12-15,2010,12,15,21.3,7.82,0.0
Amritsar,2010-12-16,2010,12,16,21.64,6.65,0.0
Amritsar,2010-12-17,2010,12,17,21.42,6.31,0.0
Amritsar,2010-12-18,2010,12,18,20.06,6.7,0.0
Amritsar,2010-12-19,2010,12,19,20.81,4.4,0.0
Amritsar,2010-12-20,2010,12,20,22.0,3.33,0.0
Amritsar,2010-12-21,2010,12,21,20.96,6.73,0.0
Amritsar,2010-12-22,2010,12,22,20.81,5.64,0.0
Amritsar,2010-12-23,2010,12,23,21.37,4.37,0.0
Amritsar,2010-12-24,2010,12,24,20.02,6.09,0.0
Amritsar,2010-12-25,2010,12,25,21.04,6.85,0.0
Amritsar,2010-12-26,2010,12,26,20.55,7.03,0.0
Amritsar,2010-12-27,2010,12,27,19.05,6.08,0.0
Amritsar,2010-12-28,2010,12,28,20.49,5.38,0.0
Amritsar,2010-12-29,2010,12,29,21.8,7.99,0.78
Amritsar,2010-12-30,2010,12,30,16.42,10.14,15.92
Amritsar,2010-12-31,2010,12,31,16.71,6.59,0.01
Amritsar,2011-01-01,2011,1,1,18.61,6.06,0.0
Amritsar,2011-01-02,2011,1,2,18.37,2.21,0.0
Amritsar,2011-01-03,2011,1,3,17.09,2.82,0.0
Amritsar,2011-01-04,2011,1,4,17.09,1.34,0.0
Amritsar,2011-01-05,2011,1,5,18.54,0.37,0.0
Amritsar,2011-01-06,2011,1,6,20.54,0.74,0.0
Amritsar,2011-01-07,2011,1,7,20.57,2.45,0.0
Amritsar,2011-01-08,2011,1,8,18.55,5.22,0.0
Amritsar,2011-01-09,2011,1,9,19.72,2.92,0.0
Amritsar,2011-01-10,2011,1,10,20.31,1.68,0.0
Amritsar,2011-01-11,2011,1,11,20.24,3.82,0.0
Amritsar,2011-01-12,2011,1,12,21.52,7.1,0.0
Amritsar,2011-01-13,2011,1,13,22.51,8.27,0.0
Amritsar,2011-01-14,2011,1,14,21.69,6.77,0.95
Amritsar,2011-01-15,2011,1,15,19.14,5.84,0.0
Amritsar,2011-01-16,2011,1,16,18.94,1.52,0.0
Amritsar,2011-01-17,2011,1,17,19.42,3.78,0.0
Amritsar,2011-01-18,2011,1,18,20.66,6.67,0.0
Amritsar,2011-01-19,2011,1,19,21.23,3.19,0.0
Amritsar,2011-01-20,2011,1,20,21.29,6.85,0.01
Amritsar,2011-01-21,2011,1,21,22.44,7.77,0.04
Amritsar,2011-01-22,2011,1,22,22.61,8.8,0.0
Amritsar,2011-01-23,2011,1,23,23.0,7.98,0.0
Amritsar,2011-01-24,2011,1,24,21.55,5.72,0.0
Amritsar,2011-01-25,2011,1,25,21.21,8.06,0.0
Amritsar,2011-01-26,2011,1,26,20.84,6.49,0.0
Amritsar,2011-01-27,2011,1,27,22.0,4.95,0.0
Amritsar,2011-01-28,2011,1,28,22.91,6.19,0.0
Amritsar,2011-01-29,2011,1,29,19.23,8.25,0.0
Amritsar,2011-01-30,2011,1,30,21.64,6.64,0.0
Amritsar,2011-01-31,2011,1,31,22.34,7.81,0.0
Amritsar,2011-02-01,2011,2,1,24.61,6.95,0.0
Amritsar,2011-02-02,2011,2,2,25.79,7.0,0.0
Amritsar,2011-02-03,2011,2,3,27.88,11.05,0.0
Amritsar,2011-02-04,2011,2,4,26.83,10.52,0.0
Amritsar,2011-02-05,2011,2,5,27.8,11.95,0.0
Amritsar,2011-02-06,2011,2,6,26.15,12.63,0.06
Amritsar,2011-02-07,2011,2,7,21.72,9.74,4.87
Amritsar,2011-02-08,2011,2,8,23.33,7.96,0.0
Amritsar,2011-02-09,2011,2,9,24.08,6.1,0.0
Amritsar,2011-02-10,2011,2,10,24.29,9.07,0.0
Amritsar,2011-02-11,2011,2,11,22.57,7.69,0.0
Amritsar,2011-02-12,2011,2,12,23.32,9.12,0.13
Amritsar,2011-02-13,2011,2,13,18.79,11.72,3.72
Amritsar,2011-02-14,2011,2,14,24.17,11.38,0.79
Amritsar,2011-02-15,2011,2,15,20.43,10.82,5.91
Amritsar,2011-02-16,2011,2,16,21.09,7.81,3.89
Amritsar,2011-02-17,2011,2,17,21.57,8.76,0.19
Amritsar,2011-02-18,2011,2,18,22.13,7.23,0.08
Amritsar,2011-02-19,2011,2,19,23.55,9.58,0.09
Amritsar,2011-02-20,2011,2,20,23.15,9.0,2.09
Amritsar,2011-02-21,2011,2,21,23.35,6.87,0.0
Amritsar,2011-02-22,2011,2,22,25.57,9.95,0.0
Amritsar,2011-02-23,2011,2,23,23.8,9.71,0.16
Amritsar,2011-02-24,2011,2,24,22.09,9.83,0.0
Amritsar,2011-02-25,2011,2,25,24.17,8.64,2.51
Amritsar,2011-02-26,2011,2,26,20.73,10.33,1.76
Amritsar,2011-02-27,2011,2,27,24.22,8.19,0.0
Amritsar,2011-02-28,2011,2,28,25.09,8.53,0.21
Amritsar,2011-03-01,2011,3,1,22.66,10.55,1.43
Amritsar,2011-03-02,2011,3,2,21.95,9.97,1.39
Amritsar,2011-03-03,2011,3,3,22.12,12.6,0.76
Amritsar,2011-03-04,2011,3,4,25.65,9.84,0.0
Amritsar,2011-03-05,2011,3,5,26.71,9.37,0.05
Amritsar,2011-03-06,2011,3,6,27.61,10.94,0.0
Amritsar,2011-03-07,2011,3,7,29.33,11.94,0.0
Amritsar,2011-03-08,2011,3,8,28.95,12.1,0.0
Amritsar,2011-03-09,2011,3,9,27.93,12.44,0.02
Amritsar,2011-03-10,2011,3,10,27.9,12.67,0.0
Amritsar,2011-03-11,2011,3,11,30.84,12.41,0.0
Amritsar,2011-03-12,2011,3,12,31.28,13.19,0.0
Amritsar,2011-03-13,2011,3,13,33.58,15.05,0.0
Amritsar,2011-03-14,2011,3,14,33.84,16.43,0.0
Amritsar,2011-03-15,2011,3,15,35.91,14.35,0.0
Amritsar,2011-03-16,2011,3,16,35.5,16.46,0.0
Amritsar,2011-03-17,2011,3,17,37.79,18.44,0.0
Amritsar,2011-03-18,2011,3,18,35.9,17.62,0.0
Amritsar,2011-03-19,2011,3,19,35.63,18.35,0.0
Amritsar,2011-03-20,2011,3,20,34.14,16.93,0.0
Amritsar,2011-03-21,2011,3,21,33.87,14.49,0.0
Amritsar,2011-03-22,2011,3,22,34.29,14.12,0.0
Amritsar,2011-03-23,2011,3,23,35.83,15.72,0.0
Amritsar,2011-03-24,2011,3,24,35.0,15.97,0.14
Amritsar,2011-03-25,2011,3,25,36.38,18.99,0.0
Amritsar,2011-03-26,2011,3,26,37.52,19.69,0.0
Amritsar,2011-03-27,2011,3,27,38.49,20.37,0.0
Amritsar,2011-03-28,2011,3,28,38.55,19.03,0.11
Amritsar,2011-03-29,2011,3,29,36.24,17.47,0.0
Amritsar,2011-03-30,2011,3,30,34.28,16.67,1.44
Amritsar,2011-03-31,2011,3,31,35.1,16.64,0.0
Amritsar,2011-04-01,2011,4,1,35.32,17.98,0.03
Amritsar,2011-04-02,2011,4,2,34.5,18.1,0.16
Amritsar,2011-04-03,2011,4,3,32.3,15.36,3.42
Amritsar,2011-04-04,2011,4,4,32.51,14.71,0.0
Amritsar,2011-04-05,2011,4,5,34.64,15.39,0.0
Amritsar,2011-04-06,2011,4,6,31.26,17.85,0.0
Amritsar,2011-04-07,2011,4,7,32.71,15.73,0.0
Amritsar,2011-04-08,2011,4,8,35.03,16.06,0.0
Amritsar,2011-04-09,2011,4,9,34.95,17.83,0.0
Amritsar,2011-04-10,2011,4,10,31.12,18.89,0.46
Amritsar,2011-04-11,2011,4,11,30.09,18.09,0.32
Amritsar,2011-04-12,2011,4,12,34.86,17.61,0.0
Amritsar,2011-04-13,2011,4,13,35.37,19.27,0.0
Amritsar,2011-04-14,2011,4,14,36.75,21.05,0.0
Amritsar,2011-04-15,2011,4,15,36.52,22.24,1.61
Amritsar,2011-04-16,2011,4,16,36.59,19.35,8.9
Amritsar,2011-04-17,2011,4,17,29.26,20.59,7.65
Amritsar,2011-04-18,2011,4,18,32.94,19.17,0.96
Amritsar,2011-04-19,2011,4,19,32.75,17.7,0.38
Amritsar,2011-04-20,2011,4,20,34.3,19.64,0.0
Amritsar,2011-04-21,2011,4,21,35.61,20.08,0.0
Amritsar,2011-04-22,2011,4,22,37.07,22.45,0.0
Amritsar,2011-04-23,2011,4,23,37.95,23.59,0.0
Amritsar,2011-04-24,2011,4,24,40.59,23.44,0.0
Amritsar,2011-04-25,2011,4,25,42.02,24.59,0.0
Amritsar,2011-04-26,2011,4,26,42.99,23.67,0.0
Amritsar,2011-04-27,2011,4,27,40.98,21.74,0.0
Amritsar,2011-04-28,2011,4,28,42.81,23.8,0.0
Amritsar,2011-04-29,2011,4,29,41.13,26.49,0.0
Amritsar,2011-04-30,2011,4,30,40.71,25.67,0.0
Amritsar,2011-11-01,2011,11,1,29.81,15.64,0.0
Amritsar,2011-11-02,2011,11,2,30.87,15.35,0.0
Amritsar,2011-11-03,2011,11,3,31.41,16.65,0.0
Amritsar,2011-11-04,2011,11,4,30.16,15.4,2.17
Amritsar,2011-11-05,2011,11,5,29.65,16.87,0.0
Amritsar,2011-11-06,2011,11,6,30.76,14.99,0.0
Amritsar,2011-11-07,2011,11,7,30.36,15.18,0.0
Amritsar,2011-11-08,2011,11,8,28.71,13.93,0.0
Amritsar,2011-11-09,2011,11,9,27.38,14.87,0.0
Amritsar,2011-11-10,2011,11,10,29.82,16.74,0.0
Amritsar,2011-11-11,2011,11,11,30.22,18.09,0.0
Amritsar,2011-11-12,2011,11,12,30.21,15.6,0.0
Amritsar,2011-11-13,2011,11,13,29.81,17.0,0.0
Amritsar,2011-11-14,2011,11,14,29.61,17.25,0.0
Amritsar,2011-11-15,2011,11,15,29.78,14.43,0.0
Amritsar,2011-11-16,2011,11,16,29.48,17.01,0.0
Amritsar,2011-11-17,2011,11,17,30.1,15.37,0.0
Amritsar,2011-11-18,2011,11,18,29.97,15.99,0.0
Amritsar,2011-11-19,2011,11,19,30.35,16.93,0.0
Amritsar,2011-11-20,2011,11,20,29.49,16.5,0.0
Amritsar,2011-11-21,2011,11,21,30.05,14.74,0.02
Amritsar,2011-11-22,2011,11,22,29.27,15.98,0.0
Amritsar,2011-11-23,2011,11,23,27.27,13.91,0.0
Amritsar,2011-11-24,2011,11,24,24.81,14.27,0.0
Amritsar,2011-11-25,2011,11,25,24.48,14.18,0.0
Amritsar,2011-11-26,2011,11,26,25.03,12.71,0.0
Amritsar,2011-11-27,2011,11,27,24.59,11.96,0.0
Amritsar,2011-11-28,2011,11,28,24.94,12.74,0.0
Amritsar,2011-11-29,2011,11,29,27.07,9.64,0.0
Amritsar,2011-11-30,2011,11,30,26.61,10.08,0.0
Amritsar,2011-12-01,2011,12,1,24.67,11.1,0.0
Amritsar,2011-12-02,2011,12,2,24.45,11.87,0.0
Amritsar,2011-12-03,2011,12,3,26.95,12.05,0.0
Amritsar,2011-12-04,2011,12,4,27.21,13.4,0.0
Amritsar,2011-12-05,2011,12,5,27.71,10.32,0.0
Amritsar,2011-12-06,2011,12,6,26.3,10.81,0.24
Amritsar,2011-12-07,2011,12,7,25.63,14.66,0.97
Amritsar,2011-12-08,2011,12,8,25.54,13.82,0.0
Amritsar,2011-12-09,2011,12,9,25.8,13.95,0.0
Amritsar,2011-12-10,2011,12,10,24.08,10.33,0.0
Amritsar,2011-12-11,2011,12,11,24.45,7.99,0.0
Amritsar,2011-12-12,2011,12,12,24.17,9.78,0.0
Amritsar,2011-12-13,2011,12,13,23.79,8.35,0.0
Amritsar,2011-12-14,2011,12,14,22.79,8.16,0.0
Amritsar,2011-12-15,2011,12,15,21.65,9.81,0.0
Amritsar,2011-12-16,2011,12,16,22.33,7.78,0.0
Amritsar,2011-12-17,2011,12,17,22.82,7.35,0.0
Amritsar,2011-12-18,2011,12,18,21.3,7.19,0.0
Amritsar,2011-12-19,2011,12,19,19.54,8.12,0.0
Amritsar,2011-12-20,2011,12,20,19.83,6.29,0.0
Amritsar,2011-12-21,2011,12,21,20.49,5.17,0.0
Amritsar,2011-12-22,2011,12,22,19.45,7.07,0.0
Amritsar,2011-12-23,2011,12,23,19.1,5.12,0.0
Amritsar,2011-12-24,2011,12,24,19.73,5.44,0.0
Amritsar,2011-12-25,2011,12,25,20.31,6.29,0.0
Amritsar,2011-12-26,2011,12,26,19.58,6.15,0.0
Amritsar,2011-12-27,2011,12,27,19.63,5.46,0.0
Amritsar,2011-12-28,2011,12,28,20.54,5.62,0.0
Amritsar,2011-12-29,2011,12,29,20.6,5.81,0.0
Amritsar,2011-12-30,2011,12,30,22.41,5.26,0.0
Amritsar,2011-12-31,2011,12,31,22.34,7.91,0.0
Amritsar,2012-01-01,2012,1,1,20.44,6.21,0.0
Amritsar,2012-01-02,2012,1,2,22.15,7.51,0.0
Amritsar,2012-01-03,2012,1,3,21.84,7.09,0.0
Amritsar,2012-01-04,2012,1,4,19.74,9.73,0.0
Amritsar,2012-01-05,2012,1,5,19.74,6.4,0.0
Amritsar,2012-01-06,2012,1,6,19.07,7.62,8.55
Amritsar,2012-01-07,2012,1,7,17.3,4.64,0.19
Amritsar,2012-01-08,2012,1,8,18.21,1.95,0.0
Amritsar,2012-01-09,2012,1,9,18.31,2.37,0.0
Amritsar,2012-01-10,2012,1,10,17.43,4.24,0.0
Amritsar,2012-01-11,2012,1,11,18.58,4.34,0.0
Amritsar,2012-01-12,2012,1,12,20.47,7.13,0.0
Amritsar,2012-01-13,2012,1,13,21.28,5.49,0.0
Amritsar,2012-01-14,2012,1,14,21.82,6.15,0.15
Amritsar,2012-01-15,2012,1,15,13.68,9.21,14.16
Amritsar,2012-01-16,2012,1,16,17.72,7.85,0.97
Amritsar,2012-01-17,2012,1,17,19.27,7.35,0.0
Amritsar,2012-01-18,2012,1,18,18.54,7.71,0.0
Amritsar,2012-01-19,2012,1,19,17.68,4.86,0.0
Amritsar,2012-01-20,2012,1,20,17.25,4.55,0.01
Amritsar,2012-01-21,2012,1,21,18.47,1.71,0.0
Amritsar,2012-01-22,2012,1,22,20.14,6.02,0.0
Amritsar,2012-01-23,2012,1,23,20.58,3.71,0.0
Amritsar,2012-01-24,2012,1,24,19.49,3.24,0.0
Amritsar,2012-01-25,2012,1,25,19.87,5.55,0.01
Amritsar,2012-01-26,2012,1,26,20.71,6.76,0.0
Amritsar,2012-01-27,2012,1,27,20.83,5.97,0.0
Amritsar,2012-01-28,2012,1,28,20.33,7.35,0.0
Amritsar,2012-01-29,2012,1,29,21.08,4.06,0.0
Amritsar,2012-01-30,2012,1,30,21.11,4.03,0.0
Amritsar,2012-01-31,2012,1,31,21.14,7.1,0.0
Amritsar,2012-02-01,2012,2,1,22.25,4.91,0.0
Amritsar,2012-02-02,2012,2,2,23.81,6.68,0.0
Amritsar,2012-02-03,2012,2,3,20.51,9.56,0.02
Amritsar,2012-02-04,2012,2,4,18.49,9.2,0.74
Amritsar,2012-02-05,2012,2,5,21.43,7.73,0.0
Amritsar,2012-02-06,2012,2,6,21.96,5.66,0.0
Amritsar,2012-02-07,2012,2,7,19.7,0.94,0.0
Amritsar,2012-02-08,2012,2,8,19.01,0.17,0.0
Amritsar,2012-02-09,2012,2,9,19.24,1.64,0.0
Amritsar,2012-02-10,2012,2,10,21.77,2.48,0.0
Amritsar,2012-02-11,2012,2,11,19.44,6.39,0.31
Amritsar,2012-02-12,2012,2,12,20.08,5.64,1.6
Amritsar,2012-02-13,2012,2,13,22.48,6.97,1.34
Amritsar,2012-02-14,2012,2,14,22.32,8.2,0.0
Amritsar,2012-02-15,2012,2,15,20.95,4.3,0.0
Amritsar,2012-02-16,2012,2,16,21.62,6.38,0.0
Amritsar,2012-02-17,2012,2,17,23.35,4.11,0.0
Amritsar,2012-02-18,2012,2,18,22.02,5.38,0.01
Amritsar,2012-02-19,2012,2,19,26.27,7.11,0.01
Amritsar,2012-02-20,2012,2,20,21.87,10.6,0.09
Amritsar,2012-02-21,2012,2,21,26.42,11.25,0.27
Amritsar,2012-02-22,2012,2,22,26.88,11.02,0.0
Amritsar,2012-02-23,2012,2,23,24.98,8.88,0.0
Amritsar,2012-02-24,2012,2,24,23.05,7.63,0.0
